template_id,family,strategy,severity_in_yaml,owasp_category,current_cwe,current_cve,proposed_cwe,proposed_cve,cwe_diff,cve_diff,rules_fired
SECURITY_TRAINING_DATA_POISONING_MULTILINGUAL_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MULTILINGUAL_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-176",CVE-2024-3568,"+CWE-176,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MULTILINGUAL_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MULTILINGUAL_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-176",CVE-2024-3568,"+CWE-176,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PERMISSION_ESCALATION,SECURITY_TRAINING_DATA_POISONING_,PERMISSION_ESCALATION,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-269,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-269,CWE-501",+CVE-2024-3568 -CVE-2021-44228,"CWE-269: Privilege escalation through agent / tool | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PERMISSION_ESCALATION_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,PERMISSION_ESCALATION_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-269,CWE-754,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-269,CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-269: Privilege escalation through agent / tool | CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PERMISSION_ESCALATION_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PERMISSION_ESCALATION_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-269,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-269,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PERMISSION_ESCALATION_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PERMISSION_ESCALATION_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-269,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-269,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PERMISSION_ESCALATION_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PERMISSION_ESCALATION_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-269,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-269,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PERMISSION_ESCALATION_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PERMISSION_ESCALATION_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-269,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-269,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-269: Privilege escalation through agent / tool | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PROMPT_INJECTION,SECURITY_TRAINING_DATA_POISONING_,PROMPT_INJECTION,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-77,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-77",+CVE-2024-3568 -CVE-2021-44228,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PROMPT_INJECTION_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,PROMPT_INJECTION_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-77,CWE-754,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693,CWE-754,CWE-77",+CVE-2024-3568 -CVE-2021-44228,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PROMPT_INJECTION_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PROMPT_INJECTION_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-77,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693,CWE-77",+CVE-2024-3568 -CVE-2021-44228,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PROMPT_INJECTION_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PROMPT_INJECTION_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-77,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693,CWE-77",+CVE-2024-3568 -CVE-2021-44228,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PROMPT_INJECTION_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PROMPT_INJECTION_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-77,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693,CWE-77",+CVE-2024-3568 -CVE-2021-44228,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_PROMPT_INJECTION_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,PROMPT_INJECTION_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-77,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693,CWE-77",+CVE-2024-3568 -CVE-2021-44228,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROLEPLAY,SECURITY_TRAINING_DATA_POISONING_,ROLEPLAY,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROLEPLAY_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,ROLEPLAY_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-754,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROLEPLAY_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,ROLEPLAY_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROLEPLAY_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,ROLEPLAY_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROLEPLAY_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,ROLEPLAY_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROLEPLAY_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,ROLEPLAY_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROT13,SECURITY_TRAINING_DATA_POISONING_,ROT13,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-501,CWE-829,CWE-494,CWE-20,CWE-172",CVE-2024-3568,"+CWE-172,CWE-20,CWE-501",+CVE-2024-3568 -CVE-2021-44228,"CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_ROT13_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,ROT13_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-754,CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-172",CVE-2024-3568,"+CWE-172,CWE-20,CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
